timestamp_ns,timestamp,datetime,bandwidth_mbps,rtt_ms
1777323478800535552,1777323478.8005354,20:57:58.800,168.0,32.6533
1777323479800912384,1777323479.8009124,20:57:59.800,168.0,33.516
1777323480846006528,1777323480.8460066,20:58:00.846,168.0,78.5447
1777323481877120512,1777323481.8771205,20:58:01.877,210.0,109.663
1777323482795983616,1777323482.7959836,20:58:02.795,189.0,28.5228
1777323483802394624,1777323483.8023946,20:58:03.802,189.0,35.0182
1777323484806411008,1777323484.806411,20:58:04.806,199.0,38.9439
1777323485794156544,1777323485.7941566,20:58:05.794,210.0,26.572
1777323486794036736,1777323486.7940366,20:58:06.794,199.0,26.3024
1777323487799728128,1777323487.7997282,20:58:07.799,210.0,32.2143
1777323488840964352,1777323488.8409643,20:58:08.840,147.0,73.7468
1777323489827761664,1777323489.8277617,20:58:09.827,178.0,60.3652
1777323490807197696,1777323490.8071978,20:58:10.807,157.0,39.8831
1777323491795556096,1777323491.795556,20:58:11.795,126.0,28.2519
1777323492808023296,1777323492.8080232,20:58:12.808,147.0,40.6812
1777323493803081472,1777323493.8030815,20:58:13.803,157.0,35.7916
1777323494805988864,1777323494.8059888,20:58:14.805,178.0,38.6839
1777323495801385216,1777323495.8013852,20:58:15.801,189.0,34.0517
1777323496795860736,1777323496.7958608,20:58:16.795,199.0,28.5432
1777323497806101760,1777323497.8061018,20:58:17.806,199.0,38.8012
1777323498793222912,1777323498.793223,20:58:18.793,178.0,25.9318
1777323499797604864,1777323499.7976048,20:58:19.797,178.0,30.2866
1777323500797035008,1777323500.797035,20:58:20.797,189.0,29.7305
1777323501800190976,1777323501.800191,20:58:21.800,199.0,32.8928
1777323502800177152,1777323502.800177,20:58:22.800,168.0,32.7153
1777323503814049536,1777323503.8140495,20:58:23.814,157.0,46.5853
1777323504793100032,1777323504.7931,20:58:24.793,178.0,25.7781
1777323505828605440,1777323505.8286054,20:58:25.828,178.0,61.1757
1777323506790785792,1777323506.7907858,20:58:26.790,199.0,23.5632
1777323507790388736,1777323507.7903888,20:58:27.790,199.0,23.1882
1777323508789424384,1777323508.7894244,20:58:28.789,178.0,22.2279
1777323509814169344,1777323509.8141694,20:58:29.814,136.0,46.9679
1777323510824649472,1777323510.8246496,20:58:30.824,147.0,57.3441
1777323511797241856,1777323511.797242,20:58:31.797,168.0,29.9235
1777323512810335232,1777323512.8103352,20:58:32.810,168.0,42.4502
1777323513798463232,1777323513.798463,20:58:33.798,168.0,30.9572
1777323514813833728,1777323514.8138337,20:58:34.813,157.0,46.5221
1777323515856872704,1777323515.8568728,20:58:35.856,147.0,87.9886
1777323516818068736,1777323516.8180687,20:58:36.818,147.0,50.6571
1777323517818432512,1777323517.8184326,20:58:37.818,147.0,51.2216
1777323518810968576,1777323518.8109686,20:58:38.810,178.0,43.4642
1777323519808380416,1777323519.8083804,20:58:39.808,168.0,41.0632
1777323520790427392,1777323520.7904274,20:58:40.790,168.0,22.6375
1777323521793274880,1777323521.7932749,20:58:41.793,178.0,25.6922
1777323522799209728,1777323522.7992098,20:58:42.799,231.0,31.8992
1777323523789924352,1777323523.7899244,20:58:43.789,252.0,22.4001
1777323524789461504,1777323524.7894616,20:58:44.789,262.0,22.1481
1777323525806136832,1777323525.8061368,20:58:45.806,241.0,38.5294
1777323526795447808,1777323526.7954478,20:58:46.795,241.0,28.0439
1777323527785331456,1777323527.7853315,20:58:47.785,231.0,17.7583
1777323528790524160,1777323528.7905242,20:58:48.790,241.0,23.0125
1777323529817585920,1777323529.817586,20:58:49.817,199.0,49.8619
1777323530802384384,1777323530.8023844,20:58:50.802,157.0,35.0429
1777323531814329088,1777323531.8143291,20:58:51.814,136.0,46.8233
1777323532800698624,1777323532.8006985,20:58:52.800,157.0,33.3264
1777323533801030912,1777323533.8010309,20:58:53.801,147.0,33.4252
1777323534799570432,1777323534.7995703,20:58:54.799,157.0,32.0591
1777323535889648896,1777323535.889649,20:58:55.889,147.0,122.1179
1777323536806861312,1777323536.8068614,20:58:56.806,147.0,39.3661
1777323537814043904,1777323537.814044,20:58:57.814,168.0,46.4652
1777323538797632768,1777323538.7976327,20:58:58.797,157.0,30.3338
1777323539799995648,1777323539.7999957,20:58:59.799,168.0,32.6873
1777323540791628800,1777323540.7916288,20:59:00.791,189.0,24.0489
1777323541792512768,1777323541.792513,20:59:01.792,178.0,24.9118
1777323542786229504,1777323542.7862296,20:59:02.786,168.0,18.7017
1777323543836697088,1777323543.836697,20:59:03.836,178.0,68.6474
1777323544798580224,1777323544.7985802,20:59:04.798,189.0,31.0622
1777323545791830784,1777323545.7918308,20:59:05.791,168.0,24.2567
1777323546794967552,1777323546.7949677,20:59:06.794,178.0,27.4621
1777323547799733504,1777323547.7997334,20:59:07.799,189.0,32.1541
1777323548803632384,1777323548.8036325,20:59:08.803,178.0,36.0565
1777323549821418240,1777323549.8214183,20:59:09.821,189.0,53.8404
1777323550809732864,1777323550.809733,20:59:10.809,189.0,42.1564
1777323551791292928,1777323551.791293,20:59:11.791,178.0,23.9867
1777323552809346304,1777323552.8093462,20:59:12.809,168.0,42.0375
1777323553837385472,1777323553.8373854,20:59:13.837,147.0,69.0039
1777323554830498304,1777323554.8304982,20:59:14.830,168.0,62.8951
1777323555791276544,1777323555.7912765,20:59:15.791,178.0,23.7023
1777323556803073536,1777323556.8030736,20:59:16.803,168.0,35.5747
